accountNumber,sortCode,date,targetAccountNumber,targetSortCode,amount
9174045536,33-12-45,Thu Mar 03 2022 13:27:06 GMT+0000 (Greenwich Mean Time),4641193078,32-52-49,9901
9174045536,33-12-45,Wed May 25 2022 18:21:15 GMT+0100 (British Summer Time),2534607087,36-62-79,8342
9174045536,33-12-45,Wed Aug 10 2022 00:44:27 GMT+0100 (British Summer Time),7118386457,46-42-70,8970
9174045536,33-12-45,Wed Apr 27 2022 16:51:50 GMT+0100 (British Summer Time),3539754050,54-26-18,9616
9174045536,33-12-45,Tue Aug 30 2022 18:39:08 GMT+0100 (British Summer Time),1346766450,15-23-75,3513
9174045536,33-12-45,Fri Apr 15 2022 04:02:18 GMT+0100 (British Summer Time),7552327140,57-50-21,6536
9174045536,33-12-45,Sat Aug 06 2022 07:11:58 GMT+0100 (British Summer Time),8400590059,33-26-32,6907
9174045536,33-12-45,Sat Oct 15 2022 01:22:34 GMT+0100 (British Summer Time),9310378857,80-67-10,9757
9174045536,33-12-45,Thu Jun 02 2022 23:27:48 GMT+0100 (British Summer Time),2739475133,21-64-26,4145
9174045536,33-12-45,Tue Mar 01 2022 16:23:18 GMT+0000 (Greenwich Mean Time),7418411143,47-71-58,4155
9174045536,33-12-45,Fri Oct 07 2022 14:31:34 GMT+0100 (British Summer Time),7920313116,15-41-56,6080
9174045536,33-12-45,Sun Jul 17 2022 05:17:24 GMT+0100 (British Summer Time),1162071624,29-34-50,3597
9174045536,33-12-45,Sun Nov 27 2022 01:31:38 GMT+0000 (Greenwich Mean Time),8293338085,94-97-81,7762
9174045536,33-12-45,Sun Aug 14 2022 21:07:05 GMT+0100 (British Summer Time),7815652017,40-27-65,6895
9174045536,33-12-45,Mon Jul 04 2022 20:06:54 GMT+0100 (British Summer Time),8615127832,18-81-28,1514
9174045536,33-12-45,Sun Mar 20 2022 02:07:14 GMT+0000 (Greenwich Mean Time),8512964450,10-74-11,1247
9174045536,33-12-45,Fri May 27 2022 21:13:34 GMT+0100 (British Summer Time),4542680997,62-16-36,1818
9174045536,33-12-45,Mon Sep 05 2022 08:09:38 GMT+0100 (British Summer Time),7249654257,54-50-51,4555
9174045536,33-12-45,Wed Jun 08 2022 00:37:24 GMT+0100 (British Summer Time),8209392195,29-39-83,7358
9174045536,33-12-45,Sat Jan 14 2023 04:36:46 GMT+0000 (Greenwich Mean Time),2419346574,82-53-77,7851
9174045536,33-12-45,Tue Jan 24 2023 06:58:14 GMT+0000 (Greenwich Mean Time),7291723226,54-46-11,423
9174045536,33-12-45,Sat Apr 02 2022 05:22:00 GMT+0100 (British Summer Time),9738842111,45-89-54,2002
9174045536,33-12-45,Tue Oct 04 2022 04:50:27 GMT+0100 (British Summer Time),4139179699,97-58-35,6056
9174045536,33-12-45,Thu May 26 2022 11:56:28 GMT+0100 (British Summer Time),9110642468,36-76-87,3912
9174045536,33-12-45,Wed Oct 12 2022 00:48:52 GMT+0100 (British Summer Time),9867110704,43-76-14,8299
9174045536,33-12-45,Sat Jul 16 2022 09:17:30 GMT+0100 (British Summer Time),6326438080,70-86-38,3706
9174045536,33-12-45,Thu Jul 14 2022 16:51:58 GMT+0100 (British Summer Time),2905680377,48-13-21,55
9174045536,33-12-45,Sat Nov 19 2022 03:48:23 GMT+0000 (Greenwich Mean Time),4121403725,70-93-31,583
9174045536,33-12-45,Thu Dec 15 2022 16:22:55 GMT+0000 (Greenwich Mean Time),3383498800,37-56-93,7317
9174045536,33-12-45,Wed Aug 31 2022 00:11:51 GMT+0100 (British Summer Time),5741994481,89-35-50,258
9174045536,33-12-45,Sun Jun 05 2022 19:03:35 GMT+0100 (British Summer Time),1624290120,62-88-34,1759
9174045536,33-12-45,Sat Dec 24 2022 08:19:54 GMT+0000 (Greenwich Mean Time),6590289673,49-55-67,2016
9174045536,33-12-45,Fri Jan 06 2023 03:09:04 GMT+0000 (Greenwich Mean Time),6546487963,11-22-17,2897
9174045536,33-12-45,Sun Dec 25 2022 13:04:50 GMT+0000 (Greenwich Mean Time),5812478171,21-58-89,1201
9174045536,33-12-45,Wed Dec 28 2022 20:24:43 GMT+0000 (Greenwich Mean Time),7691489795,70-41-43,8665
9174045536,33-12-45,Fri Sep 16 2022 00:49:43 GMT+0100 (British Summer Time),9279966195,17-16-14,2598
9174045536,33-12-45,Fri Sep 23 2022 13:05:20 GMT+0100 (British Summer Time),7916477465,93-30-57,5495
9174045536,33-12-45,Wed Nov 30 2022 17:01:30 GMT+0000 (Greenwich Mean Time),9165851752,40-97-32,1610
9174045536,33-12-45,Sun Feb 27 2022 12:33:48 GMT+0000 (Greenwich Mean Time),9174561640,67-86-69,1994
9174045536,33-12-45,Sun Dec 25 2022 22:42:27 GMT+0000 (Greenwich Mean Time),9924650453,97-51-82,7613
9174045536,33-12-45,Mon Feb 28 2022 15:57:23 GMT+0000 (Greenwich Mean Time),1618008179,75-61-50,6201
9174045536,33-12-45,Fri Nov 25 2022 18:47:22 GMT+0000 (Greenwich Mean Time),4544936431,76-31-69,6076
9174045536,33-12-45,Sat Dec 17 2022 14:54:57 GMT+0000 (Greenwich Mean Time),9047630276,46-51-14,8274
9174045536,33-12-45,Mon May 09 2022 01:01:25 GMT+0100 (British Summer Time),6663537738,93-62-65,1842
9174045536,33-12-45,Sat Feb 19 2022 01:56:15 GMT+0000 (Greenwich Mean Time),7620550652,82-94-85,8123
9174045536,33-12-45,Sun Jul 24 2022 20:49:17 GMT+0100 (British Summer Time),8402264466,15-72-79,8536
9174045536,33-12-45,Fri Dec 30 2022 22:48:49 GMT+0000 (Greenwich Mean Time),3063775495,48-37-51,3901
9174045536,33-12-45,Mon Dec 05 2022 17:55:13 GMT+0000 (Greenwich Mean Time),7548720604,71-45-70,7964
9174045536,33-12-45,Sun Nov 13 2022 06:40:45 GMT+0000 (Greenwich Mean Time),5992480854,70-82-50,2399
9174045536,33-12-45,Thu Sep 29 2022 06:55:32 GMT+0100 (British Summer Time),1047280817,20-33-22,4098
9174045536,33-12-45,Thu Sep 15 2022 20:46:22 GMT+0100 (British Summer Time),4894563619,62-14-47,8559
9174045536,33-12-45,Tue Mar 22 2022 14:09:58 GMT+0000 (Greenwich Mean Time),5776349843,53-66-61,2996
9174045536,33-12-45,Wed Dec 14 2022 07:22:29 GMT+0000 (Greenwich Mean Time),9549968934,40-25-53,7285
9174045536,33-12-45,Wed Mar 16 2022 15:40:55 GMT+0000 (Greenwich Mean Time),9495987579,21-16-49,1299
9174045536,33-12-45,Mon May 23 2022 21:02:49 GMT+0100 (British Summer Time),7598930002,93-55-42,2015
9174045536,33-12-45,Tue Sep 27 2022 09:47:36 GMT+0100 (British Summer Time),8873487064,77-51-13,8033
9174045536,33-12-45,Sat Dec 17 2022 07:46:21 GMT+0000 (Greenwich Mean Time),7479160468,51-43-59,5300
9174045536,33-12-45,Sun Apr 17 2022 09:41:59 GMT+0100 (British Summer Time),7690524548,89-86-51,2510
9174045536,33-12-45,Tue Dec 06 2022 17:09:20 GMT+0000 (Greenwich Mean Time),5493919363,23-51-29,5429
9174045536,33-12-45,Sun Nov 27 2022 20:29:47 GMT+0000 (Greenwich Mean Time),6933433545,72-44-54,4946
9174045536,33-12-45,Wed Nov 23 2022 18:13:51 GMT+0000 (Greenwich Mean Time),5274916923,47-53-54,9079
9174045536,33-12-45,Mon Oct 24 2022 22:04:26 GMT+0100 (British Summer Time),1635706035,29-85-23,1365
9174045536,33-12-45,Wed Aug 17 2022 17:51:32 GMT+0100 (British Summer Time),7976524661,79-67-57,5944
9174045536,33-12-45,Sat Jun 18 2022 17:16:05 GMT+0100 (British Summer Time),9371479725,28-69-83,8542
9174045536,33-12-45,Mon Feb 28 2022 09:49:03 GMT+0000 (Greenwich Mean Time),9942608832,34-91-98,5239
3076980429,74-40-26,Sun Feb 27 2022 20:20:33 GMT+0000 (Greenwich Mean Time),8874334531,75-31-14,7787
3076980429,74-40-26,Tue Dec 13 2022 23:14:52 GMT+0000 (Greenwich Mean Time),7675700542,63-38-92,9669
3076980429,74-40-26,Thu May 12 2022 18:52:34 GMT+0100 (British Summer Time),9106308609,63-66-55,8346
3076980429,74-40-26,Thu Jul 07 2022 05:04:30 GMT+0100 (British Summer Time),8192509560,39-86-70,9845
3076980429,74-40-26,Sat Feb 12 2022 18:36:39 GMT+0000 (Greenwich Mean Time),9422792138,16-19-49,8222
3076980429,74-40-26,Sun Jun 05 2022 15:30:42 GMT+0100 (British Summer Time),7207878319,71-89-76,2866
3076980429,74-40-26,Fri Dec 02 2022 07:17:48 GMT+0000 (Greenwich Mean Time),1878749971,14-69-24,5303
3076980429,74-40-26,Sat Jul 16 2022 07:20:30 GMT+0100 (British Summer Time),1750013425,20-26-23,7897
3076980429,74-40-26,Sun Aug 07 2022 21:41:38 GMT+0100 (British Summer Time),7909815618,84-38-93,6843
3076980429,74-40-26,Sat Oct 22 2022 04:13:15 GMT+0100 (British Summer Time),5735553184,65-61-17,1768
3076980429,74-40-26,Sat Aug 27 2022 20:41:35 GMT+0100 (British Summer Time),7570681021,72-13-65,3138
3076980429,74-40-26,Mon May 30 2022 01:47:12 GMT+0100 (British Summer Time),2222238555,76-70-52,7812
3076980429,74-40-26,Mon Oct 24 2022 04:35:41 GMT+0100 (British Summer Time),2444152249,92-52-22,8211
3076980429,74-40-26,Thu Feb 10 2022 01:12:40 GMT+0000 (Greenwich Mean Time),6774675607,45-59-53,1397
3076980429,74-40-26,Sat Dec 10 2022 08:18:44 GMT+0000 (Greenwich Mean Time),3013284271,80-31-90,5945
3076980429,74-40-26,Wed Aug 17 2022 08:07:23 GMT+0100 (British Summer Time),7137367130,12-92-33,7528
3076980429,74-40-26,Fri Mar 11 2022 21:00:22 GMT+0000 (Greenwich Mean Time),3760076924,62-48-13,6229
3076980429,74-40-26,Tue May 03 2022 01:58:59 GMT+0100 (British Summer Time),3930147393,78-66-17,9564
3076980429,74-40-26,Thu May 19 2022 08:09:22 GMT+0100 (British Summer Time),9109916565,86-87-44,425
3076980429,74-40-26,Sun Dec 04 2022 01:41:19 GMT+0000 (Greenwich Mean Time),7276704928,26-30-11,5360
3076980429,74-40-26,Thu Apr 21 2022 02:43:23 GMT+0100 (British Summer Time),6078464604,23-66-30,7774
3076980429,74-40-26,Tue Jul 19 2022 04:37:18 GMT+0100 (British Summer Time),7831712141,42-85-57,4132
3076980429,74-40-26,Sat Aug 20 2022 03:53:23 GMT+0100 (British Summer Time),2153048119,80-65-68,6418
3076980429,74-40-26,Sat Feb 05 2022 00:20:48 GMT+0000 (Greenwich Mean Time),1968403855,92-17-98,4326
3076980429,74-40-26,Thu Apr 28 2022 05:30:54 GMT+0100 (British Summer Time),3878139406,70-20-68,6060
3076980429,74-40-26,Sun Jun 19 2022 23:14:57 GMT+0100 (British Summer Time),5450192610,67-59-72,6363
3076980429,74-40-26,Thu Jun 30 2022 17:49:05 GMT+0100 (British Summer Time),7072534260,97-20-71,5296
3076980429,74-40-26,Sat Feb 26 2022 19:25:07 GMT+0000 (Greenwich Mean Time),2380296356,93-45-23,539
3076980429,74-40-26,Tue Nov 01 2022 02:39:41 GMT+0000 (Greenwich Mean Time),7372685003,42-65-38,4413
3076980429,74-40-26,Tue Jan 17 2023 22:07:33 GMT+0000 (Greenwich Mean Time),2846445811,94-82-21,7012
3076980429,74-40-26,Mon Jun 06 2022 12:49:53 GMT+0100 (British Summer Time),5919771351,27-59-31,666
3076980429,74-40-26,Wed Jan 04 2023 19:43:17 GMT+0000 (Greenwich Mean Time),5585804805,32-31-21,8877
3076980429,74-40-26,Wed Apr 13 2022 22:03:35 GMT+0100 (British Summer Time),4767006582,32-69-99,7757
3076980429,74-40-26,Fri Nov 18 2022 19:43:02 GMT+0000 (Greenwich Mean Time),6332064334,13-72-71,1339
3076980429,74-40-26,Sat Nov 05 2022 17:35:48 GMT+0000 (Greenwich Mean Time),3910007490,48-98-66,5228
3076980429,74-40-26,Mon May 02 2022 17:40:02 GMT+0100 (British Summer Time),6675055384,42-34-99,4877
3076980429,74-40-26,Wed Feb 16 2022 04:19:38 GMT+0000 (Greenwich Mean Time),3095641618,72-60-38,4938
3076980429,74-40-26,Sat Jan 14 2023 11:19:39 GMT+0000 (Greenwich Mean Time),1305155083,92-77-14,3949
3076980429,74-40-26,Thu Sep 29 2022 08:12:15 GMT+0100 (British Summer Time),3070057585,13-80-80,3202
3076980429,74-40-26,Sat Sep 10 2022 22:21:33 GMT+0100 (British Summer Time),3289613373,17-54-20,8782
3076980429,74-40-26,Sun Jul 24 2022 03:43:31 GMT+0100 (British Summer Time),1151724089,68-54-63,7033
3076980429,74-40-26,Mon Apr 11 2022 21:23:31 GMT+0100 (British Summer Time),2536023932,70-77-60,2848
3076980429,74-40-26,Tue Apr 19 2022 10:53:03 GMT+0100 (British Summer Time),3257097227,52-45-63,621
3076980429,74-40-26,Wed Sep 07 2022 15:03:46 GMT+0100 (British Summer Time),9171530607,10-30-23,2159
3076980429,74-40-26,Fri Aug 26 2022 19:05:00 GMT+0100 (British Summer Time),5506366118,41-60-78,2521
3076980429,74-40-26,Wed Jul 20 2022 00:26:37 GMT+0100 (British Summer Time),7046795969,83-10-30,3250
3076980429,74-40-26,Tue Aug 09 2022 04:43:39 GMT+0100 (British Summer Time),1724340772,65-67-17,6169
3076980429,74-40-26,Thu Apr 07 2022 11:38:41 GMT+0100 (British Summer Time),4335788708,71-49-50,1134
3076980429,74-40-26,Sat Apr 16 2022 17:30:30 GMT+0100 (British Summer Time),2712767802,10-20-38,8066
3076980429,74-40-26,Sat Dec 03 2022 04:02:51 GMT+0000 (Greenwich Mean Time),3503755930,63-33-79,8380
3076980429,74-40-26,Wed Jun 01 2022 22:19:28 GMT+0100 (British Summer Time),7245182287,95-69-90,5681
3076980429,74-40-26,Wed Oct 12 2022 22:50:56 GMT+0100 (British Summer Time),5770421524,31-46-19,2404
3076980429,74-40-26,Fri Feb 11 2022 03:07:43 GMT+0000 (Greenwich Mean Time),3909862255,10-52-80,6263
3076980429,74-40-26,Sat Dec 03 2022 17:15:46 GMT+0000 (Greenwich Mean Time),5315882641,62-16-80,5077
3076980429,74-40-26,Tue Oct 04 2022 15:40:16 GMT+0100 (British Summer Time),3922359526,56-84-68,2475
3076980429,74-40-26,Sun Jul 03 2022 01:04:14 GMT+0100 (British Summer Time),3239257168,24-99-39,473
3076980429,74-40-26,Tue Feb 22 2022 18:23:22 GMT+0000 (Greenwich Mean Time),9559798494,58-32-41,2439
3076980429,74-40-26,Sat Dec 10 2022 07:44:41 GMT+0000 (Greenwich Mean Time),9901776552,97-28-99,5964
3076980429,74-40-26,Fri Nov 04 2022 17:53:52 GMT+0000 (Greenwich Mean Time),9774231558,94-75-70,7132
3076980429,74-40-26,Sat Jul 16 2022 15:13:18 GMT+0100 (British Summer Time),4257630854,21-91-90,4494
3076980429,74-40-26,Thu May 19 2022 06:28:02 GMT+0100 (British Summer Time),5664249021,99-41-96,2612
3076980429,74-40-26,Mon Dec 05 2022 05:45:28 GMT+0000 (Greenwich Mean Time),1602300168,94-44-95,9278
3076980429,74-40-26,Wed Mar 02 2022 06:53:46 GMT+0000 (Greenwich Mean Time),4947018673,82-43-10,5818
3076980429,74-40-26,Fri Apr 08 2022 17:14:17 GMT+0100 (British Summer Time),5085145091,97-39-10,1199
3076980429,74-40-26,Fri May 20 2022 14:58:23 GMT+0100 (British Summer Time),8420031940,80-45-26,2586
3076980429,74-40-26,Sat Jan 14 2023 15:45:09 GMT+0000 (Greenwich Mean Time),6138884088,38-34-38,2084
3076980429,74-40-26,Sat Jun 25 2022 13:05:52 GMT+0100 (British Summer Time),1295760677,73-75-71,6306
3076980429,74-40-26,Fri Sep 09 2022 13:43:46 GMT+0100 (British Summer Time),1568450891,83-44-70,2977
3076980429,74-40-26,Thu Mar 24 2022 10:51:56 GMT+0000 (Greenwich Mean Time),4881038504,49-35-35,2243
3076980429,74-40-26,Wed Jun 29 2022 19:05:55 GMT+0100 (British Summer Time),1338150358,46-76-95,2490
3076980429,74-40-26,Sat Jul 09 2022 05:54:23 GMT+0100 (British Summer Time),9096889588,12-91-28,5070
3076980429,74-40-26,Sun Sep 18 2022 08:22:11 GMT+0100 (British Summer Time),7152819984,13-10-30,3954
3076980429,74-40-26,Sat Sep 03 2022 21:58:56 GMT+0100 (British Summer Time),5792724854,22-59-89,3182
3076980429,74-40-26,Sat Jul 02 2022 12:29:57 GMT+0100 (British Summer Time),9511386149,91-46-35,2604
3076980429,74-40-26,Sun Oct 16 2022 23:02:15 GMT+0100 (British Summer Time),3488700184,94-12-69,5050
3076980429,74-40-26,Fri Dec 16 2022 04:40:39 GMT+0000 (Greenwich Mean Time),6055375459,50-57-82,5078
3076980429,74-40-26,Sat Mar 26 2022 03:28:59 GMT+0000 (Greenwich Mean Time),5846236582,33-39-20,4996
3076980429,74-40-26,Sat Apr 30 2022 15:39:36 GMT+0100 (British Summer Time),4726315611,92-13-26,5326
3076980429,74-40-26,Tue Sep 27 2022 18:08:55 GMT+0100 (British Summer Time),8625445812,23-44-67,2312
3076980429,74-40-26,Sat Oct 08 2022 21:45:55 GMT+0100 (British Summer Time),6698829041,59-82-55,4364
3076980429,74-40-26,Tue Aug 23 2022 23:44:09 GMT+0100 (British Summer Time),2693687860,84-49-86,1588
3076980429,74-40-26,Mon Sep 12 2022 05:26:14 GMT+0100 (British Summer Time),3913483916,70-63-46,3181
3076980429,74-40-26,Sun Dec 04 2022 10:38:29 GMT+0000 (Greenwich Mean Time),1379915538,95-14-71,2011
3076980429,74-40-26,Sat Oct 08 2022 09:55:40 GMT+0100 (British Summer Time),5196263189,27-16-49,1649
3076980429,74-40-26,Sat Jul 09 2022 15:47:55 GMT+0100 (British Summer Time),6794330510,12-89-71,9066
3076980429,74-40-26,Fri May 06 2022 07:27:56 GMT+0100 (British Summer Time),3905267559,21-55-42,7408
3076980429,74-40-26,Mon Jul 11 2022 23:54:24 GMT+0100 (British Summer Time),6317180758,77-51-39,8920
3076980429,74-40-26,Sun Nov 20 2022 01:14:22 GMT+0000 (Greenwich Mean Time),1549010971,34-13-34,1326
3076980429,74-40-26,Mon Apr 25 2022 05:11:45 GMT+0100 (British Summer Time),9842836742,23-52-25,6651
3076980429,74-40-26,Thu Sep 08 2022 14:36:14 GMT+0100 (British Summer Time),1005330307,98-67-21,6114
3076980429,74-40-26,Wed Feb 09 2022 23:31:07 GMT+0000 (Greenwich Mean Time),5066898509,83-70-76,5047
3076980429,74-40-26,Fri Jun 17 2022 13:58:26 GMT+0100 (British Summer Time),9563111936,12-88-58,7941
3076980429,74-40-26,Wed Aug 24 2022 07:49:29 GMT+0100 (British Summer Time),2686491043,58-76-99,2326
3076980429,74-40-26,Wed Nov 09 2022 11:55:33 GMT+0000 (Greenwich Mean Time),4240707075,34-31-17,5373
3076980429,74-40-26,Sat Mar 26 2022 23:11:01 GMT+0000 (Greenwich Mean Time),4598307246,67-33-64,8767
3076980429,74-40-26,Sun Jan 22 2023 17:08:27 GMT+0000 (Greenwich Mean Time),1496842907,96-93-91,883
3076980429,74-40-26,Thu Jun 23 2022 13:15:46 GMT+0100 (British Summer Time),3662302403,82-73-96,5256
3076980429,74-40-26,Sat Jun 18 2022 01:10:37 GMT+0100 (British Summer Time),9808797603,10-46-68,8617
3076980429,74-40-26,Tue Mar 29 2022 07:52:20 GMT+0100 (British Summer Time),7708411448,69-72-85,6499
3076980429,74-40-26,Mon Mar 28 2022 00:50:55 GMT+0100 (British Summer Time),8184459017,78-25-64,7572
3076980429,74-40-26,Sat Apr 02 2022 17:09:22 GMT+0100 (British Summer Time),6687909228,67-23-59,4654
3076980429,74-40-26,Thu Aug 25 2022 21:03:36 GMT+0100 (British Summer Time),4045300062,60-21-55,8484
3076980429,74-40-26,Tue Mar 15 2022 07:20:56 GMT+0000 (Greenwich Mean Time),1584521738,81-89-91,2647
3076980429,74-40-26,Fri Jun 03 2022 12:31:31 GMT+0100 (British Summer Time),1519980818,30-33-30,670
3076980429,74-40-26,Fri Jun 03 2022 04:30:27 GMT+0100 (British Summer Time),8214466966,15-63-26,765
3076980429,74-40-26,Thu Jun 09 2022 19:04:08 GMT+0100 (British Summer Time),6970423686,21-34-38,4277
3076980429,74-40-26,Thu Mar 03 2022 20:22:37 GMT+0000 (Greenwich Mean Time),5207873131,78-37-46,4464
3076980429,74-40-26,Sat Mar 12 2022 01:42:22 GMT+0000 (Greenwich Mean Time),6871951729,26-26-40,8121
3076980429,74-40-26,Sun Jan 01 2023 06:13:18 GMT+0000 (Greenwich Mean Time),3506126814,53-63-72,2177
3076980429,74-40-26,Thu Mar 17 2022 17:55:48 GMT+0000 (Greenwich Mean Time),5278248193,87-73-68,5317
3076980429,74-40-26,Thu May 26 2022 14:43:44 GMT+0100 (British Summer Time),3039845975,14-17-48,8148
3076980429,74-40-26,Sat Aug 27 2022 17:38:13 GMT+0100 (British Summer Time),1814226596,61-18-23,7997
3076980429,74-40-26,Sun Jul 31 2022 07:54:15 GMT+0100 (British Summer Time),9148130173,43-35-32,1119
3076980429,74-40-26,Mon Jun 20 2022 20:06:34 GMT+0100 (British Summer Time),1534841345,46-17-31,6769
3076980429,74-40-26,Sat Jan 14 2023 19:38:37 GMT+0000 (Greenwich Mean Time),9216944551,43-73-55,260
3076980429,74-40-26,Sat Feb 05 2022 22:08:50 GMT+0000 (Greenwich Mean Time),6358077488,47-56-82,3005
3076980429,74-40-26,Thu May 05 2022 13:22:18 GMT+0100 (British Summer Time),6293747417,69-90-70,8973
3076980429,74-40-26,Thu Sep 22 2022 18:35:20 GMT+0100 (British Summer Time),5439997129,65-70-44,4660
3076980429,74-40-26,Wed Mar 09 2022 05:47:01 GMT+0000 (Greenwich Mean Time),7427078834,84-56-79,3932
3076980429,74-40-26,Mon Jan 02 2023 13:46:53 GMT+0000 (Greenwich Mean Time),1626797526,91-70-19,8402
3076980429,74-40-26,Thu Feb 03 2022 15:59:53 GMT+0000 (Greenwich Mean Time),6826382683,47-57-32,4667
3076980429,74-40-26,Fri Feb 11 2022 15:32:24 GMT+0000 (Greenwich Mean Time),4045049026,66-87-70,998
3076980429,74-40-26,Tue Nov 22 2022 11:01:37 GMT+0000 (Greenwich Mean Time),9478169872,99-18-87,6312
3076980429,74-40-26,Mon Sep 26 2022 21:32:03 GMT+0100 (British Summer Time),7748650832,15-67-67,8006
3076980429,74-40-26,Mon Dec 26 2022 17:32:34 GMT+0000 (Greenwich Mean Time),1919211467,40-15-21,3779
3076980429,74-40-26,Tue Sep 27 2022 12:53:51 GMT+0100 (British Summer Time),1947075618,86-34-43,4852
3076980429,74-40-26,Mon Mar 14 2022 12:34:31 GMT+0000 (Greenwich Mean Time),3660753440,78-99-62,6720
3076980429,74-40-26,Sat Dec 24 2022 22:14:33 GMT+0000 (Greenwich Mean Time),9258687958,45-27-14,5201
3076980429,74-40-26,Tue Feb 15 2022 14:13:38 GMT+0000 (Greenwich Mean Time),4228756826,52-25-22,6403
3076980429,74-40-26,Fri Sep 16 2022 04:51:53 GMT+0100 (British Summer Time),7213383109,42-51-50,9582
3076980429,74-40-26,Sun Jul 17 2022 03:20:25 GMT+0100 (British Summer Time),6638437058,93-33-32,5180
3076980429,74-40-26,Fri Jan 20 2023 14:26:14 GMT+0000 (Greenwich Mean Time),9100794758,25-78-82,8178
3076980429,74-40-26,Tue Apr 05 2022 18:23:46 GMT+0100 (British Summer Time),4394274618,82-29-79,5228
3076980429,74-40-26,Sat Dec 17 2022 04:40:33 GMT+0000 (Greenwich Mean Time),2182968911,99-24-46,5909
3076980429,74-40-26,Sun Oct 02 2022 00:41:27 GMT+0100 (British Summer Time),1321458006,24-17-63,7650
3076980429,74-40-26,Fri Sep 16 2022 04:27:14 GMT+0100 (British Summer Time),2274715685,94-51-14,7722
3076980429,74-40-26,Thu Jul 07 2022 02:34:43 GMT+0100 (British Summer Time),1330204283,55-55-75,3160
3076980429,74-40-26,Tue Dec 13 2022 11:11:26 GMT+0000 (Greenwich Mean Time),1165102171,15-38-62,8323
3076980429,74-40-26,Tue May 31 2022 00:32:41 GMT+0100 (British Summer Time),9747356249,94-53-19,6378
3076980429,74-40-26,Sat Apr 16 2022 18:45:05 GMT+0100 (British Summer Time),1224189343,49-38-29,3895
3076980429,74-40-26,Thu Aug 25 2022 02:58:54 GMT+0100 (British Summer Time),2165040879,25-36-73,761
3076980429,74-40-26,Wed Feb 02 2022 17:17:04 GMT+0000 (Greenwich Mean Time),7973975982,36-11-77,9318
3076980429,74-40-26,Sat Aug 06 2022 13:06:16 GMT+0100 (British Summer Time),8000885818,24-55-60,7715
3076980429,74-40-26,Fri Nov 11 2022 21:07:29 GMT+0000 (Greenwich Mean Time),7841334214,15-42-29,5037
3076980429,74-40-26,Sat May 28 2022 09:14:27 GMT+0100 (British Summer Time),8682743191,75-35-88,9778
3076980429,74-40-26,Thu Feb 10 2022 23:50:39 GMT+0000 (Greenwich Mean Time),3857779323,20-71-52,1707
3076980429,74-40-26,Mon May 30 2022 04:59:17 GMT+0100 (British Summer Time),7778478435,99-38-50,1702
3076980429,74-40-26,Tue Sep 13 2022 05:40:32 GMT+0100 (British Summer Time),4045817933,36-19-61,7587
3076980429,74-40-26,Thu Jan 12 2023 08:14:27 GMT+0000 (Greenwich Mean Time),7807622514,40-56-61,1523
3076980429,74-40-26,Fri Aug 12 2022 20:25:52 GMT+0100 (British Summer Time),3815167018,41-63-38,796
3076980429,74-40-26,Sun May 15 2022 10:05:31 GMT+0100 (British Summer Time),1092521548,50-66-62,8686
3076980429,74-40-26,Sun Aug 07 2022 20:02:48 GMT+0100 (British Summer Time),3679551643,96-97-74,485
3076980429,74-40-26,Wed Oct 26 2022 20:44:31 GMT+0100 (British Summer Time),4961054214,22-23-36,4969
3076980429,74-40-26,Sun May 01 2022 06:12:49 GMT+0100 (British Summer Time),2372015164,17-55-31,7932
3076980429,74-40-26,Wed Apr 20 2022 05:34:24 GMT+0100 (British Summer Time),9598827904,48-16-71,199
3076980429,74-40-26,Sat Aug 20 2022 02:46:29 GMT+0100 (British Summer Time),5411267601,54-88-37,3721
3076980429,74-40-26,Fri Jan 13 2023 08:19:36 GMT+0000 (Greenwich Mean Time),6465377829,64-59-71,3004
3076980429,74-40-26,Fri May 13 2022 22:02:37 GMT+0100 (British Summer Time),5858001708,37-72-64,8760
3076980429,74-40-26,Thu Sep 29 2022 02:30:35 GMT+0100 (British Summer Time),7980862740,44-62-79,7810
3076980429,74-40-26,Sat Sep 17 2022 17:05:57 GMT+0100 (British Summer Time),9074875273,52-25-61,3834
3076980429,74-40-26,Wed Jan 04 2023 11:10:25 GMT+0000 (Greenwich Mean Time),7804137472,46-33-18,7801
3076980429,74-40-26,Sat Oct 08 2022 13:46:29 GMT+0100 (British Summer Time),4224471995,56-40-91,4382
3076980429,74-40-26,Sat Oct 29 2022 08:53:24 GMT+0100 (British Summer Time),1228820984,26-34-81,2457
3076980429,74-40-26,Fri Jan 28 2022 16:53:43 GMT+0000 (Greenwich Mean Time),2243372153,26-73-84,5327
3076980429,74-40-26,Wed Jun 29 2022 19:06:58 GMT+0100 (British Summer Time),9536162550,43-57-28,2479
3076980429,74-40-26,Thu Sep 15 2022 14:40:28 GMT+0100 (British Summer Time),6592438546,51-63-14,3688
3076980429,74-40-26,Sun Dec 18 2022 00:00:22 GMT+0000 (Greenwich Mean Time),1935613131,15-21-73,5050
3076980429,74-40-26,Mon Dec 05 2022 03:20:35 GMT+0000 (Greenwich Mean Time),5801570310,58-45-59,7998
3076980429,74-40-26,Mon Dec 12 2022 02:09:43 GMT+0000 (Greenwich Mean Time),7708585728,17-44-22,8489
3076980429,74-40-26,Thu Jul 14 2022 22:23:06 GMT+0100 (British Summer Time),2494708002,84-44-68,3255
